ACTUALSHIPDATE,CATEGORY,WHSEID,BRAND,Total QTY,Total CBM,Week,Day,CATEGORY_encoded,WHSEID_encoded,BRAND_encoded,Week_encoded
2025-05-16,TET,BKD1,AFC,-0.3900089083672978,-0.5250681331876046,5.Friday,16,3,0,0,4
2025-05-16,DRY,BKD1,RITZ,-0.008286073520276488,-0.0926538371916579,5.Friday,16,0,0,10,4
2025-05-16,DRY,BKD1,SLIDE,1.8628391599479046,2.829456160213084,5.Friday,16,0,0,11,4
2025-05-16,TET,BKD1,KOKO,-0.3900089083672978,-0.5250681331876046,5.Friday,16,3,0,7,4
2025-05-16,DRY,BKD1,LU,-0.33970729164205626,-0.45264588098644754,5.Friday,16,0,0,8,4
2025-05-16,TET,BKD1,COSY,-0.3900089083672978,-0.5250681331876046,5.Friday,16,3,0,2,4
2025-05-16,TET,BKD1,HAMPER,-0.3900089083672978,-0.5250681331876046,5.Friday,16,3,0,3,4
2025-05-16,TET,BKD1,LU,-0.3672308177747356,-0.3931365887750092,5.Friday,16,3,0,8,4
2025-05-16,TET,BKD1,OREO,-0.3900089083672978,-0.5250681331876046,5.Friday,16,3,0,9,4
2025-05-16,TET,BKD1,SOLITE,-0.3900089083672978,-0.5250681331876046,5.Friday,16,3,0,12,4
2025-05-16,MOONCAKE,BKD1,THU,-0.3900089083672978,-0.5250681331876046,5.Friday,16,2,0,13,4
2025-05-17,TET,BKD1,CADBURY,-0.3900089083672978,-0.5250681331876046,6.Saturday,17,3,0,1,5
2025-05-17,MOONCAKE,BKD1,TRANG VANG,-0.3900089083672978,-0.5250681331876046,6.Saturday,17,2,0,14,5
2025-05-17,DRY,BKD1,LU,-0.3900089083672978,-0.5250681331876046,6.Saturday,17,0,0,8,5
2025-05-17,FRESH,BKD1,KINH DO BREAD,0.7882827362437835,0.374002370046555,6.Saturday,17,1,0,5,5
2025-05-17,FRESH,BKD1,KINH DO CAKE,-0.20982472090905066,-0.3236331542067222,6.Saturday,17,1,0,6,5
2025-05-17,TET,BKD1,AFC,-0.3900089083672978,-0.5250681331876046,6.Saturday,17,3,0,0,5
2025-05-17,DRY,BKD1,COSY,0.1802026261331756,0.20348579374079234,6.Saturday,17,0,0,2,5
2025-05-17,DRY,BKD1,OREO,0.30662102892189574,0.008369410917102579,6.Saturday,17,0,0,9,5
2025-05-17,DRY,BKD1,RITZ,-0.3444527271821734,-0.4868075393371887,6.Saturday,17,0,0,10,5
2025-05-17,DRY,BKD1,KINH DO BISCUIT,-0.01341114390360298,0.695725076557936,6.Saturday,17,0,0,4,5
2025-05-17,TET,BKD1,KOKO,-0.3900089083672978,-0.5250681331876046,6.Saturday,17,3,0,7,5
2025-05-17,MOONCAKE,BKD1,THU,-0.3900089083672978,-0.5250681331876046,6.Saturday,17,2,0,13,5
2025-05-17,TET,BKD1,COSY,-0.3900089083672978,-0.5250681331876046,6.Saturday,17,3,0,2,5
2025-05-17,TET,BKD1,HAMPER,-0.3900089083672978,-0.5250681331876046,6.Saturday,17,3,0,3,5
2025-05-17,TET,BKD1,LU,-0.38773109930804156,-0.505391143910309,6.Saturday,17,3,0,8,5
2025-05-17,TET,BKD1,OREO,-0.3900089083672978,-0.5250681331876046,6.Saturday,17,3,0,9,5
2025-05-17,TET,BKD1,SOLITE,-0.3900089083672978,-0.5250681331876046,6.Saturday,17,3,0,12,5
2025-05-17,DRY,BKD1,AFC,1.7883358219680658,3.0351716160347393,6.Saturday,17,0,0,0,5
2025-05-17,DRY,BKD1,SLIDE,-0.201330391292241,-0.21898149940572004,6.Saturday,17,0,0,11,5
2025-05-18,DRY,BKD1,COSY,-0.3900089083672978,-0.5250681331876046,7.Sunday,18,0,0,2,6
2025-05-18,DRY,BKD1,SOLITE,-0.3900089083672978,-0.5250681331876046,7.Sunday,18,0,0,12,6
2025-05-18,TET,BKD1,AFC,-0.3900089083672978,-0.5250681331876046,7.Sunday,18,3,0,0,6
2025-05-18,FRESH,BKD1,KINH DO CAKE,-0.3900089083672978,-0.5250681331876046,7.Sunday,18,1,0,6,6
2025-05-18,TET,BKD1,CADBURY,-0.3900089083672978,-0.5250681331876046,7.Sunday,18,3,0,1,6
2025-05-18,DRY,BKD1,LU,-0.3900089083672978,-0.5250681331876046,7.Sunday,18,0,0,8,6
2025-05-18,MOONCAKE,BKD1,TRANG VANG,-0.3900089083672978,-0.5250681331876046,7.Sunday,18,2,0,14,6
2025-05-18,DRY,BKD1,KINH DO BISCUIT,-0.3900089083672978,-0.5250681331876046,7.Sunday,18,0,0,4,6
2025-05-18,FRESH,BKD1,KINH DO BREAD,-0.3900089083672978,-0.5250681331876046,7.Sunday,18,1,0,5,6
2025-05-18,DRY,BKD1,OREO,-0.3900089083672978,-0.5250681331876046,7.Sunday,18,0,0,9,6
2025-05-18,DRY,BKD1,SLIDE,-0.3900089083672978,-0.5250681331876046,7.Sunday,18,0,0,11,6
2025-05-18,TET,BKD1,KOKO,-0.3900089083672978,-0.5250681331876046,7.Sunday,18,3,0,7,6
2025-05-18,MOONCAKE,BKD1,THU,-0.3900089083672978,-0.5250681331876046,7.Sunday,18,2,0,13,6
2025-05-18,TET,BKD1,COSY,-0.3900089083672978,-0.5250681331876046,7.Sunday,18,3,0,2,6
2025-05-18,TET,BKD1,HAMPER,-0.3900089083672978,-0.5250681331876046,7.Sunday,18,3,0,3,6
2025-05-18,TET,BKD1,LU,-0.3900089083672978,-0.5250681331876046,7.Sunday,18,3,0,8,6
2025-05-18,TET,BKD1,OREO,-0.3900089083672978,-0.5250681331876046,7.Sunday,18,3,0,9,6
2025-05-18,TET,BKD1,SOLITE,-0.3900089083672978,-0.5250681331876046,7.Sunday,18,3,0,12,6
2025-05-18,DRY,BKD1,AFC,-0.3900089083672978,-0.5250681331876046,7.Sunday,18,0,0,0,6
2025-05-18,DRY,BKD1,RITZ,-0.3900089083672978,-0.5250681331876046,7.Sunday,18,0,0,10,6
2025-05-19,MOONCAKE,BKD1,THU,-0.3900089083672978,-0.5250681331876046,1.Monday,19,2,0,13,0
2025-05-19,TET,BKD1,CADBURY,-0.3900089083672978,-0.5250681331876046,1.Monday,19,3,0,1,0
2025-05-19,MOONCAKE,BKD1,TRANG VANG,-0.3900089083672978,-0.5250681331876046,1.Monday,19,2,0,14,0
2025-05-19,DRY,BKD1,LU,-0.374823514638923,-0.5032048117683874,1.Monday,19,0,0,8,0
2025-05-19,TET,BKD1,AFC,-0.3900089083672978,-0.5250681331876046,1.Monday,19,3,0,0,0
2025-05-19,DRY,BKD1,RITZ,-0.2155192435571912,-0.267969454891658,1.Monday,19,0,0,10,0
2025-05-19,DRY,BKD1,SLIDE,1.075571403842474,1.7985278783729324,1.Monday,19,0,0,11,0
2025-05-19,TET,BKD1,HAMPER,-0.3900089083672978,-0.5250681331876046,1.Monday,19,3,0,3,0
2025-05-19,TET,BKD1,COSY,-0.3900089083672978,-0.5250681331876046,1.Monday,19,3,0,2,0
2025-05-19,TET,BKD1,LU,-0.36893917456917774,-0.3876024560376336,1.Monday,19,3,0,8,0
2025-05-19,TET,BKD1,OREO,-0.3900089083672978,-0.5250681331876046,1.Monday,19,3,0,9,0
2025-05-19,TET,BKD1,SOLITE,-0.3900089083672978,-0.5250681331876046,1.Monday,19,3,0,12,0
2025-05-19,TET,BKD1,KOKO,-0.3900089083672978,-0.5250681331876046,1.Monday,19,3,0,7,0
2025-05-20,TET,BKD1,AFC,-0.3900089083672978,-0.5250681331876046,2.Tuesday,20,3,0,0,1
2025-05-20,DRY,BKD1,OREO,3.5599967265153922,2.275028580793371,2.Tuesday,20,0,0,9,1
2025-05-20,FRESH,BKD1,KINH DO CAKE,3.1319109864414263,0.5962706493691134,2.Tuesday,20,1,0,6,1
2025-05-20,TET,BKD1,KOKO,-0.3900089083672978,-0.5250681331876046,2.Tuesday,20,3,0,7,1
2025-05-20,MOONCAKE,BKD1,TRANG VANG,-0.3900089083672978,-0.5250681331876046,2.Tuesday,20,2,0,14,1
2025-05-20,TET,BKD1,CADBURY,-0.3900089083672978,-0.5250681331876046,2.Tuesday,20,3,0,1,1
2025-05-20,DRY,BKD1,LU,-0.3795689501790401,-0.5100370997118927,2.Tuesday,20,0,0,8,1
2025-05-20,DRY,BKD1,RITZ,-0.28655841359274453,-0.3921804333070946,2.Tuesday,20,0,0,10,1
2025-05-20,TET,BKD1,COSY,-0.3900089083672978,-0.5250681331876046,2.Tuesday,20,3,0,2,1
2025-05-20,MOONCAKE,BKD1,THU,-0.3900089083672978,-0.5250681331876046,2.Tuesday,20,2,0,13,1
2025-05-20,TET,BKD1,HAMPER,-0.2837111522686742,1.663450340876037,2.Tuesday,20,3,0,3,1
2025-05-20,TET,BKD1,LU,-0.3754878756145394,-0.4254533421763141,2.Tuesday,20,3,0,8,1
2025-05-20,TET,BKD1,OREO,-0.3900089083672978,-0.5250681331876046,2.Tuesday,20,3,0,9,1
2025-05-20,TET,BKD1,SOLITE,-0.3900089083672978,-0.5250681331876046,2.Tuesday,20,3,0,12,1
2025-05-20,DRY,BKD1,SLIDE,0.3660338818841621,0.6738858512437401,2.Tuesday,20,0,0,11,1
2025-05-21,TET,BKD1,CADBURY,-0.3900089083672978,-0.5250681331876046,3.Wednesday,21,3,0,1,2
2025-05-21,MOONCAKE,BKD1,TRANG VANG,-0.3900089083672978,-0.5250681331876046,3.Wednesday,21,2,0,14,2
2025-05-21,DRY,BKD1,LU,-0.3406563787500797,-0.45401233857514867,3.Wednesday,21,0,0,8,2
2025-05-21,FRESH,BKD1,KINH DO CAKE,3.5667826993377596,1.0810346880505206,3.Wednesday,21,1,0,6,2
2025-05-21,TET,BKD1,AFC,-0.3900089083672978,-0.5250681331876046,3.Wednesday,21,3,0,0,2
2025-05-21,DRY,BKD1,RITZ,-0.052418624043365725,-0.10693326433528054,3.Wednesday,21,0,0,10,2
2025-05-21,DRY,BKD1,SLIDE,1.0430177160372707,1.4864963730488752,3.Wednesday,21,0,0,11,2
2025-05-21,TET,BKD1,COSY,-0.3900089083672978,-0.5250681331876046,3.Wednesday,21,3,0,2,2
2025-05-21,MOONCAKE,BKD1,THU,-0.3900089083672978,-0.5250681331876046,3.Wednesday,21,2,0,13,2
2025-05-21,TET,BKD1,HAMPER,-0.3900089083672978,-0.5250681331876046,3.Wednesday,21,3,0,3,2
2025-05-21,TET,BKD1,LU,-0.34729998850624366,-0.2616833382699615,3.Wednesday,21,3,0,8,2
2025-05-21,TET,BKD1,OREO,-0.3900089083672978,-0.5250681331876046,3.Wednesday,21,3,0,9,2
2025-05-21,TET,BKD1,SOLITE,-0.3900089083672978,-0.5250681331876046,3.Wednesday,21,3,0,12,2
2025-05-21,TET,BKD1,KOKO,-0.3900089083672978,-0.5250681331876046,3.Wednesday,21,3,0,7,2
2025-05-22,TET,BKD1,AFC,-0.3900089083672978,-0.5250681331876046,4.Thursday,22,3,0,0,3
2025-05-22,FRESH,BKD1,KINH DO CAKE,2.3852641585593983,0.4446034222252405,4.Thursday,22,1,0,6,3
2025-05-22,DRY,BKD1,RITZ,-0.04876463867747554,0.014886850566357643,4.Thursday,22,0,0,10,3
2025-05-22,MOONCAKE,BKD1,TRANG VANG,-0.3900089083672978,-0.5250681331876046,4.Thursday,22,2,0,14,3
2025-05-22,TET,BKD1,CADBURY,-0.3900089083672978,-0.5250681331876046,4.Thursday,22,3,0,1,3
2025-05-22,DRY,BKD1,LU,-0.3767216888549698,-0.5059377269457895,4.Thursday,22,0,0,8,3
2025-05-22,DRY,BKD1,SLIDE,0.859654086767145,1.5356745642963647,4.Thursday,22,0,0,11,3
2025-05-22,TET,BKD1,SOLITE,-0.3900089083672978,-0.5250681331876046,4.Thursday,22,3,0,12,3
2025-05-22,MOONCAKE,BKD1,THU,-0.3900089083672978,-0.5250681331876046,4.Thursday,22,2,0,13,3
2025-05-22,TET,BKD1,COSY,-0.3900089083672978,-0.5250681331876046,4.Thursday,22,3,0,2,3
2025-05-22,TET,BKD1,HAMPER,-0.3900089083672978,-0.5250681331876046,4.Thursday,22,3,0,3,3
2025-05-22,TET,BKD1,LU,-0.277826812198929,0.25434899064340133,4.Thursday,22,3,0,8,3
2025-05-22,TET,BKD1,OREO,-0.3900089083672978,-0.5250681331876046,4.Thursday,22,3,0,9,3
2025-05-22,TET,BKD1,KOKO,-0.3900089083672978,-0.5250681331876046,4.Thursday,22,3,0,7,3
2025-05-23,TET,BKD1,CADBURY,-0.3900089083672978,-0.5250681331876046,5.Friday,23,3,0,1,4
2025-05-23,MOONCAKE,BKD1,TRANG VANG,-0.3900089083672978,-0.5250681331876046,5.Friday,23,2,0,14,4
2025-05-23,DRY,BKD1,LU,-0.35299451115438424,-0.47177628722826265,5.Friday,23,0,0,8,4
2025-05-23,FRESH,BKD1,KINH DO CAKE,4.2343705711214366,0.9151116643718051,5.Friday,23,1,0,6,4
2025-05-23,TET,BKD1,AFC,-0.3900089083672978,-0.5250681331876046,5.Friday,23,3,0,0,4
2025-05-23,DRY,BKD1,RITZ,0.20250617317172606,0.34782380478694597,5.Friday,23,0,0,10,4
2025-05-23,DRY,BKD1,SLIDE,1.9106731501922851,3.1367206238041456,5.Friday,23,0,0,11,4
2025-05-23,MOONCAKE,BKD1,THU,-0.3900089083672978,-0.5250681331876046,5.Friday,23,2,0,13,4
2025-05-23,TET,BKD1,COSY,-0.3900089083672978,-0.5250681331876046,5.Friday,23,3,0,2,4
2025-05-23,TET,BKD1,HAMPER,-0.22296957735517509,2.914032326055261,5.Friday,23,3,0,3,4
2025-05-23,TET,BKD1,LU,-0.35641122474326853,-0.268857296772049,5.Friday,23,3,0,8,4
2025-05-23,TET,BKD1,OREO,-0.3900089083672978,-0.5250681331876046,5.Friday,23,3,0,9,4
2025-05-23,TET,BKD1,SOLITE,-0.3900089083672978,-0.5250681331876046,5.Friday,23,3,0,12,4
2025-05-23,TET,BKD1,KOKO,-0.3900089083672978,-0.5250681331876046,5.Friday,23,3,0,7,4
2025-05-24,DRY,BKD1,OREO,3.1571092491594483,3.478669426898835,6.Saturday,24,0,0,9,5
2025-05-24,TET,BKD1,CADBURY,-0.3900089083672978,-0.5250681331876046,6.Saturday,24,3,0,1,5
2025-05-24,MOONCAKE,BKD1,TRANG VANG,-0.3900089083672978,-0.5250681331876046,6.Saturday,24,2,0,14,5
2025-05-24,DRY,BKD1,LU,-0.3881107341512509,-0.5223352180102024,6.Saturday,24,0,0,8,5
2025-05-24,FRESH,BKD1,KINH DO BREAD,5.737202552321127,3.133963607414035,6.Saturday,24,1,0,5,5
2025-05-24,FRESH,BKD1,KINH DO CAKE,1.4575789648219024,-0.020879899880513655,6.Saturday,24,1,0,6,5
2025-05-24,DRY,BKD1,KINH DO BISCUIT,0.7944518024459357,3.2504541843934667,6.Saturday,24,0,0,4,5
2025-05-24,DRY,BKD1,RITZ,-0.17285777805153826,-0.2674916921261749,6.Saturday,24,0,0,10,5
2025-05-24,TET,BKD1,AFC,-0.3900089083672978,-0.5250681331876046,6.Saturday,24,3,0,0,5
2025-05-24,TET,BKD1,KOKO,-0.3900089083672978,-0.5250681331876046,6.Saturday,24,3,0,7,5
2025-05-24,MOONCAKE,BKD1,THU,-0.3900089083672978,-0.5250681331876046,6.Saturday,24,2,0,13,5
2025-05-24,TET,BKD1,COSY,-0.3900089083672978,-0.5250681331876046,6.Saturday,24,3,0,2,5
2025-05-24,TET,BKD1,HAMPER,-0.2001914867626129,3.3830005704974706,6.Saturday,24,3,0,3,5
2025-05-24,TET,BKD1,LU,-0.35043197596272097,-0.3002175230289753,6.Saturday,24,3,0,8,5
2025-05-24,TET,BKD1,OREO,-0.3900089083672978,-0.5250681331876046,6.Saturday,24,3,0,9,5
2025-05-24,TET,BKD1,SOLITE,-0.3900089083672978,-0.5250681331876046,6.Saturday,24,3,0,12,5
2025-05-24,DRY,BKD1,AFC,2.4294441634378887,2.8438009899146532,6.Saturday,24,0,0,0,5
2025-05-24,DRY,BKD1,SLIDE,0.6656606818871572,1.088138931377156,6.Saturday,24,0,0,11,5
2025-05-25,DRY,BKD1,KINH DO BISCUIT,-0.3216746365896112,-0.3086212511373543,7.Sunday,25,0,0,4,6
2025-05-25,DRY,BKD1,COSY,-0.29282238850569914,-0.4225428591147585,7.Sunday,25,0,0,2,6
2025-05-25,DRY,BKD1,SOLITE,-0.2500185599338427,-0.4581806901203295,7.Sunday,25,0,0,12,6
2025-05-25,TET,BKD1,AFC,-0.3900089083672978,-0.5250681331876046,7.Sunday,25,3,0,0,6
2025-05-25,MOONCAKE,BKD1,TRANG VANG,-0.3900089083672978,-0.5250681331876046,7.Sunday,25,2,0,14,6
2025-05-25,FRESH,BKD1,KINH DO BREAD,-0.3900089083672978,-0.5250681331876046,7.Sunday,25,1,0,5,6
2025-05-25,DRY,BKD1,LU,-0.38905982125927435,-0.5237016755989036,7.Sunday,25,0,0,8,6
2025-05-25,TET,BKD1,CADBURY,-0.3900089083672978,-0.5250681331876046,7.Sunday,25,3,0,1,6
2025-05-25,FRESH,BKD1,KINH DO CAKE,-0.3900089083672978,-0.5250681331876046,7.Sunday,25,1,0,6,6
2025-05-25,DRY,BKD1,OREO,-0.23891424076996862,-0.3308901240509053,7.Sunday,25,0,0,9,6
2025-05-25,DRY,BKD1,SLIDE,-0.3355313083667532,-0.42176393948180324,7.Sunday,25,0,0,11,6
2025-05-25,TET,BKD1,KOKO,-0.3900089083672978,-0.5250681331876046,7.Sunday,25,3,0,7,6
2025-05-25,MOONCAKE,BKD1,THU,-0.3900089083672978,-0.5250681331876046,7.Sunday,25,2,0,13,6
2025-05-25,TET,BKD1,COSY,-0.3900089083672978,-0.5250681331876046,7.Sunday,25,3,0,2,6
2025-05-25,TET,BKD1,HAMPER,-0.3900089083672978,-0.5250681331876046,7.Sunday,25,3,0,3,6
2025-05-25,TET,BKD1,LU,-0.3900089083672978,-0.5250681331876046,7.Sunday,25,3,0,8,6
2025-05-25,TET,BKD1,OREO,-0.3900089083672978,-0.5250681331876046,7.Sunday,25,3,0,9,6
2025-05-25,TET,BKD1,SOLITE,-0.3900089083672978,-0.5250681331876046,7.Sunday,25,3,0,12,6
2025-05-25,DRY,BKD1,AFC,0.04808970069631492,0.11149684506673734,7.Sunday,25,0,0,0,6
2025-05-25,DRY,BKD1,RITZ,-0.3900089083672978,-0.5250681331876046,7.Sunday,25,0,0,10,6
2025-05-26,DRY,BKD1,RITZ,-0.20849599895781787,-0.27835459815575037,1.Monday,26,0,0,10,0
2025-05-26,TET,BKD1,CADBURY,-0.3900089083672978,-0.5250681331876046,1.Monday,26,3,0,1,0
2025-05-26,MOONCAKE,BKD1,TRANG VANG,-0.3900089083672978,-0.5250681331876046,1.Monday,26,2,0,14,0
2025-05-26,DRY,BKD1,LU,-0.3862125599352041,-0.5196023028328003,1.Monday,26,0,0,8,0
2025-05-26,FRESH,BKD1,KINH DO CAKE,4.505809484016136,1.5326912813023439,1.Monday,26,1,0,6,0
2025-05-26,TET,BKD1,AFC,-0.3900089083672978,-0.5250681331876046,1.Monday,26,3,0,0,0
2025-05-26,DRY,BKD1,SLIDE,0.7686366331076987,1.1841889528004925,1.Monday,26,0,0,11,0
2025-05-26,TET,BKD1,SOLITE,-0.3900089083672978,-0.5250681331876046,1.Monday,26,3,0,12,0
2025-05-26,MOONCAKE,BKD1,THU,-0.3900089083672978,-0.5250681331876046,1.Monday,26,2,0,13,0
2025-05-26,TET,BKD1,OREO,-0.3900089083672978,-0.5250681331876046,1.Monday,26,3,0,9,0
2025-05-26,TET,BKD1,LU,-0.29177839268687333,0.008192204256013084,1.Monday,26,3,0,8,0
2025-05-26,TET,BKD1,KOKO,-0.3900089083672978,-0.5250681331876046,1.Monday,26,3,0,7,0
2025-05-26,TET,BKD1,COSY,-0.3900089083672978,-0.5250681331876046,1.Monday,26,3,0,2,0
2025-05-26,TET,BKD1,HAMPER,-0.3729253404228761,-0.17334194985594786,1.Monday,26,3,0,3,0
2025-05-27,TET,BKD1,CADBURY,-0.3900089083672978,-0.5250681331876046,2.Tuesday,27,3,0,1,1
2025-05-27,MOONCAKE,BKD1,TRANG VANG,-0.3900089083672978,-0.5250681331876046,2.Tuesday,27,2,0,14,1
2025-05-27,DRY,BKD1,LU,-0.3824162115031104,-0.514136472477996,2.Tuesday,27,0,0,8,1
2025-05-27,FRESH,BKD1,KINH DO CAKE,2.867400409435298,0.3098684265508341,2.Tuesday,27,1,0,6,1
2025-05-27,TET,BKD1,AFC,-0.3900089083672978,-0.5250681331876046,2.Tuesday,27,3,0,0,1
2025-05-27,DRY,BKD1,SLIDE,0.9991698916465884,1.6323948848493708,2.Tuesday,27,0,0,11,1
2025-05-27,DRY,BKD1,RITZ,-0.2550487216063668,-0.3734600791243273,2.Tuesday,27,0,0,10,1
2025-05-27,MOONCAKE,BKD1,THU,-0.3900089083672978,-0.5250681331876046,2.Tuesday,27,2,0,13,1
2025-05-27,TET,BKD1,COSY,-0.3900089083672978,-0.5250681331876046,2.Tuesday,27,3,0,2,1
2025-05-27,TET,BKD1,HAMPER,-0.3482490756142671,0.33470698162311185,2.Tuesday,27,3,0,3,1
2025-05-27,TET,BKD1,LU,-0.36068211672937395,-0.3121057204481657,2.Tuesday,27,3,0,8,1
2025-05-27,TET,BKD1,OREO,-0.3900089083672978,-0.5250681331876046,2.Tuesday,27,3,0,9,1
2025-05-27,TET,BKD1,SOLITE,-0.3900089083672978,-0.5250681331876046,2.Tuesday,27,3,0,12,1
2025-05-27,TET,BKD1,KOKO,-0.3900089083672978,-0.5250681331876046,2.Tuesday,27,3,0,7,1
2025-05-28,TET,BKD1,CADBURY,-0.3900089083672978,-0.5250681331876046,3.Wednesday,28,3,0,1,2
2025-05-28,MOONCAKE,BKD1,TRANG VANG,-0.3900089083672978,-0.5250681331876046,3.Wednesday,28,2,0,14,2
2025-05-28,DRY,BKD1,LU,-0.3520454240463608,-0.47040982963956157,3.Wednesday,28,0,0,8,2
2025-05-28,FRESH,BKD1,KINH DO CAKE,4.072930854046652,0.8368423401495663,3.Wednesday,28,1,0,6,2
2025-05-28,TET,BKD1,AFC,-0.3900089083672978,-0.5250681331876046,3.Wednesday,28,3,0,0,2
2025-05-28,DRY,BKD1,RITZ,-0.0862535794444008,-0.03184586232146037,3.Wednesday,28,0,0,10,2
2025-05-28,MOONCAKE,BKD1,THU,-0.3900089083672978,-0.5250681331876046,3.Wednesday,28,2,0,13,2
2025-05-28,TET,BKD1,COSY,-0.38972418223489075,-0.4205796762380517,3.Wednesday,28,3,0,2,2
2025-05-28,TET,BKD1,HAMPER,-0.3900089083672978,-0.5250681331876046,3.Wednesday,28,3,0,3,2
2025-05-28,TET,BKD1,LU,-0.319112101397948,-0.02739857673219243,3.Wednesday,28,3,0,8,2
2025-05-28,TET,BKD1,OREO,-0.3900089083672978,-0.5250681331876046,3.Wednesday,28,3,0,9,2
2025-05-28,TET,BKD1,SOLITE,-0.3900089083672978,-0.5250681331876046,3.Wednesday,28,3,0,12,2
2025-05-28,TET,BKD1,KOKO,-0.3900089083672978,-0.5250681331876046,3.Wednesday,28,3,0,7,2
2025-05-29,TET,BKD1,CADBURY,-0.3900089083672978,-0.5250681331876046,4.Thursday,29,3,0,1,3
2025-05-29,MOONCAKE,BKD1,TRANG VANG,-0.3900089083672978,-0.5250681331876046,4.Thursday,29,2,0,14,3
2025-05-29,DRY,BKD1,LU,-0.3577399466945013,-0.478608575171768,4.Thursday,29,0,0,8,3
2025-05-29,FRESH,BKD1,KINH DO CAKE,1.92424509583702,0.3829420235351556,4.Thursday,29,1,0,6,3
2025-05-29,TET,BKD1,AFC,-0.3900089083672978,-0.5250681331876046,4.Thursday,29,3,0,0,3
2025-05-29,DRY,BKD1,RITZ,-0.0005984679452867504,-0.019343376626184496,4.Thursday,29,0,0,10,3
2025-05-29,TET,BKD1,KOKO,-0.3900089083672978,-0.5250681331876046,4.Thursday,29,3,0,7,3
2025-05-29,TET,BKD1,COSY,-0.3883005515728556,-0.42900291935755175,4.Thursday,29,3,0,2,3
2025-05-29,TET,BKD1,HAMPER,-0.3590686686457341,-0.4853980673716673,4.Thursday,29,3,0,3,3
2025-05-29,TET,BKD1,LU,-0.3589737599349318,-0.2434356453068899,4.Thursday,29,3,0,8,3
2025-05-29,TET,BKD1,OREO,-0.38858527770526263,-0.40186865860471277,4.Thursday,29,3,0,9,3
2025-05-29,TET,BKD1,SOLITE,-0.3900089083672978,-0.5250681331876046,4.Thursday,29,3,0,12,3
2025-05-29,MOONCAKE,BKD1,THU,-0.3900089083672978,-0.5250681331876046,4.Thursday,29,2,0,13,3
2025-05-30,TET,BKD1,AFC,-0.3900089083672978,-0.5250681331876046,5.Friday,30,3,0,0,4
2025-05-30,MOONCAKE,BKD1,TRANG VANG,-0.3900089083672978,-0.5250681331876046,5.Friday,30,2,0,14,4
2025-05-30,DRY,BKD1,LU,-0.3824162115031104,-0.514136472477996,5.Friday,30,0,0,8,4
2025-05-30,FRESH,BKD1,KINH DO CAKE,4.686800395516203,1.050884712328868,5.Friday,30,1,0,6,4
2025-05-30,TET,BKD1,CADBURY,-0.3900089083672978,-0.5250681331876046,5.Friday,30,3,0,1,4
2025-05-30,DRY,BKD1,RITZ,0.2666170073187084,0.23228878262033317,5.Friday,30,0,0,10,4
2025-05-30,TET,BKD1,HAMPER,-0.3900089083672978,-0.5250681331876046,5.Friday,30,3,0,3,4
2025-05-30,MOONCAKE,BKD1,THU,-0.3900089083672978,-0.5250681331876046,5.Friday,30,2,0,13,4
2025-05-30,TET,BKD1,COSY,-0.3900089083672978,-0.5250681331876046,5.Friday,30,3,0,2,4
2025-05-30,TET,BKD1,LU,-0.3248066240460885,-0.0796029587244711,5.Friday,30,3,0,8,4
2025-05-30,TET,BKD1,OREO,-0.3900089083672978,-0.5250681331876046,5.Friday,30,3,0,9,4
2025-05-30,TET,BKD1,SOLITE,-0.3900089083672978,-0.5250681331876046,5.Friday,30,3,0,12,4
2025-05-30,TET,BKD1,KOKO,-0.3900089083672978,-0.5250681331876046,5.Friday,30,3,0,7,4
2025-05-31,TET,BKD1,CADBURY,-0.3900089083672978,-0.5250681331876046,6.Saturday,31,3,0,1,5
2025-05-31,MOONCAKE,BKD1,TRANG VANG,-0.3900089083672978,-0.5250681331876046,6.Saturday,31,2,0,14,5
2025-05-31,DRY,BKD1,LU,-0.2571367132440184,-0.3337640707694541,6.Saturday,31,0,0,8,5
2025-05-31,FRESH,BKD1,KINH DO BREAD,4.482604304224963,2.547716413254762,6.Saturday,31,1,0,5,5
2025-05-31,FRESH,BKD1,KINH DO CAKE,1.0956445961771695,-0.01047979117326733,6.Saturday,31,1,0,6,5
2025-05-31,DRY,BKD1,RITZ,-0.05958423170894257,-0.0654608720467566,6.Saturday,31,0,0,10,5
2025-05-31,TET,BKD1,AFC,-0.3900089083672978,-0.5250681331876046,6.Saturday,31,3,0,0,5
2025-05-31,MOONCAKE,BKD1,THU,-0.3900089083672978,-0.5250681331876046,6.Saturday,31,2,0,13,5
2025-05-31,TET,BKD1,COSY,-0.38773109930804156,-0.3969811814142008,6.Saturday,31,3,0,2,5
2025-05-31,TET,BKD1,HAMPER,-0.3900089083672978,-0.5250681331876046,6.Saturday,31,3,0,3,5
2025-05-31,TET,BKD1,LU,-0.23511789233787492,0.27588632169189886,6.Saturday,31,3,0,8,5
2025-05-31,TET,BKD1,OREO,-0.3900089083672978,-0.5250681331876046,6.Saturday,31,3,0,9,5
2025-05-31,TET,BKD1,SOLITE,-0.3900089083672978,-0.5250681331876046,6.Saturday,31,3,0,12,5
2025-05-31,TET,BKD1,KOKO,-0.3900089083672978,-0.5250681331876046,6.Saturday,31,3,0,7,5
2025-06-01,DRY,BKD1,COSY,-0.08022687630845206,-0.24341403383663002,7.Sunday,1,0,0,2,6
